event_id,fecha,temporada,local_id,visita_id,local,visita,goles_local,goles_visita,estado,status_name
727794,2025-09-12 19:00:00,2025,2980,6672,Bodo/Glimt,Kristiansund BK,7,1,post,STATUS_FULL_TIME
727792,2025-09-13 16:00:00,2025,2715,3039,Molde,Fredrikstad,1,2,post,STATUS_FULL_TIME
727793,2025-09-13 18:00:00,2025,620,2791,SK Brann,Vålerenga,3,2,post,STATUS_FULL_TIME
727790,2025-09-14 14:30:00,2025,22530,5270,Bryne,Tromso,0,2,post,STATUS_FULL_TIME
727795,2025-09-14 17:00:00,2025,21380,9811,Hamarkameratene,Stromsgodset,1,2,post,STATUS_FULL_TIME
727797,2025-09-14 17:00:00,2025,22165,510,KFUM Oslo,Viking FK,2,2,post,STATUS_FULL_TIME
727791,2025-09-14 17:00:00,2025,5002,3279,Sarpsborg FK,Sandefjord,2,1,post,STATUS_FULL_TIME
727796,2025-09-14 19:15:00,2025,3327,438,Haugesund,Rosenborg,0,3,post,STATUS_FULL_TIME
727798,2025-09-20 14:00:00,2025,3039,22530,Fredrikstad,Bryne,1,1,post,STATUS_FULL_TIME
727803,2025-09-20 16:00:00,2025,3279,620,Sandefjord,SK Brann,0,3,post,STATUS_FULL_TIME
727802,2025-09-20 18:00:00,2025,2791,22165,Vålerenga,KFUM Oslo,1,1,post,STATUS_FULL_TIME
727805,2025-09-21 14:30:00,2025,438,2980,Rosenborg,Bodo/Glimt,1,1,post,STATUS_FULL_TIME
727799,2025-09-21 17:00:00,2025,9811,5002,Stromsgodset,Sarpsborg FK,2,1,post,STATUS_FULL_TIME
727800,2025-09-21 17:00:00,2025,5270,21380,Tromso,Hamarkameratene,1,0,post,STATUS_FULL_TIME
727804,2025-09-21 17:00:00,2025,6672,3327,Kristiansund BK,Haugesund,2,0,post,STATUS_FULL_TIME
727801,2025-09-21 19:15:00,2025,510,2715,Viking FK,Molde,1,0,post,STATUS_FULL_TIME
727808,2025-09-27 18:00:00,2025,5002,510,Sarpsborg FK,Viking FK,3,3,post,STATUS_FULL_TIME
727775,2025-09-28 14:30:00,2025,620,3039,SK Brann,Fredrikstad,1,0,post,STATUS_FULL_TIME
727813,2025-09-28 17:00:00,2025,22530,6672,Bryne,Kristiansund BK,2,0,post,STATUS_FULL_TIME
727809,2025-09-28 17:00:00,2025,21380,438,Hamarkameratene,Rosenborg,4,0,post,STATUS_FULL_TIME
727812,2025-09-28 17:00:00,2025,5270,9811,Tromso,Stromsgodset,3,1,post,STATUS_FULL_TIME
727807,2025-09-28 19:15:00,2025,2715,2791,Molde,Vålerenga,4,1,post,STATUS_FULL_TIME
