event_id,fecha,temporada,local_id,visita_id,local,visita,goles_local,goles_visita,estado,status_name
580644,2021-03-19 19:00:00,2021,432,7656,Galatasaray,Caykur Rizespor,3,4,post,STATUS_FULL_TIME
580649,2021-03-20 13:30:00,2021,996,6870,Genclerbirligi,Kasimpasa,2,1,post,STATUS_FULL_TIME
580651,2021-03-20 16:00:00,2021,789,3691,Goztepe,Sivasspor,3,5,post,STATUS_FULL_TIME
580647,2021-03-20 16:00:00,2021,18790,20070,Yeni Malatyaspor,Gaziantep FK,2,2,post,STATUS_FULL_TIME
580643,2021-03-20 19:00:00,2021,997,2429,Trabzonspor,Ankaragucu,4,1,post,STATUS_FULL_TIME
580645,2021-03-21 13:30:00,2021,3794,19267,Antalyaspor,Erzurum BB,3,1,post,STATUS_FULL_TIME
580642,2021-03-21 13:30:00,2021,7648,9078,Konyaspor,Alanyaspor,1,0,post,STATUS_FULL_TIME
580648,2021-03-21 16:00:00,2021,2576,7914,Denizlispor,Istanbul Basaksehir,0,0,post,STATUS_FULL_TIME
580646,2021-03-21 19:00:00,2021,1895,436,Besiktas,Fenerbahce,1,1,post,STATUS_FULL_TIME
580638,2021-04-03 13:30:00,2021,3643,789,Kayserispor,Goztepe,1,1,post,STATUS_FULL_TIME
580635,2021-04-03 16:00:00,2021,7656,20736,Caykur Rizespor,Fatih Karagümrük,0,0,post,STATUS_FULL_TIME
580640,2021-04-03 16:00:00,2021,3691,997,Sivasspor,Trabzonspor,0,0,post,STATUS_FULL_TIME
580636,2021-04-03 19:00:00,2021,20737,432,Hatayspor,Galatasaray,3,0,post,STATUS_FULL_TIME
580639,2021-04-04 13:30:00,2021,19267,7648,Erzurum BB,Konyaspor,1,2,post,STATUS_FULL_TIME
580632,2021-04-04 16:00:00,2021,2429,3794,Ankaragucu,Antalyaspor,1,0,post,STATUS_FULL_TIME
580641,2021-04-04 16:00:00,2021,7914,18790,Istanbul Basaksehir,Yeni Malatyaspor,3,1,post,STATUS_FULL_TIME
580637,2021-04-04 16:00:00,2021,9078,996,Alanyaspor,Genclerbirligi,1,2,post,STATUS_FULL_TIME
580633,2021-04-04 19:00:00,2021,6870,1895,Kasimpasa,Besiktas,1,0,post,STATUS_FULL_TIME
580634,2021-04-05 19:00:00,2021,436,2576,Fenerbahce,Denizlispor,1,0,post,STATUS_FULL_TIME
580627,2021-04-06 16:00:00,2021,20736,20737,Fatih Karagümrük,Hatayspor,1,0,post,STATUS_FULL_TIME
580624,2021-04-06 16:00:00,2021,789,7656,Goztepe,Caykur Rizespor,2,0,post,STATUS_FULL_TIME
580630,2021-04-06 19:00:00,2021,997,3643,Trabzonspor,Kayserispor,1,1,post,STATUS_FULL_TIME
580625,2021-04-07 16:00:00,2021,996,19267,Genclerbirligi,Erzurum BB,1,1,post,STATUS_FULL_TIME
580623,2021-04-07 16:00:00,2021,7648,2429,Konyaspor,Ankaragucu,1,1,post,STATUS_FULL_TIME
580631,2021-04-07 19:00:00,2021,3794,3691,Antalyaspor,Sivasspor,2,4,post,STATUS_FULL_TIME
580622,2021-04-07 19:00:00,2021,1895,9078,Besiktas,Alanyaspor,3,0,post,STATUS_FULL_TIME
580629,2021-04-08 16:00:00,2021,2576,6870,Denizlispor,Kasimpasa,1,1,post,STATUS_FULL_TIME
580628,2021-04-08 16:00:00,2021,20070,7914,Gaziantep FK,Istanbul Basaksehir,2,0,post,STATUS_FULL_TIME
580626,2021-04-08 19:00:00,2021,18790,436,Yeni Malatyaspor,Fenerbahce,1,1,post,STATUS_FULL_TIME
580618,2021-04-10 13:30:00,2021,20737,789,Hatayspor,Goztepe,2,3,post,STATUS_FULL_TIME
580620,2021-04-10 16:00:00,2021,7656,997,Caykur Rizespor,Trabzonspor,0,0,post,STATUS_FULL_TIME
580615,2021-04-10 19:00:00,2021,432,20736,Galatasaray,Fatih Karagümrük,1,1,post,STATUS_FULL_TIME
580619,2021-04-11 13:30:00,2021,3691,7648,Sivasspor,Konyaspor,3,1,post,STATUS_FULL_TIME
580617,2021-04-11 16:00:00,2021,2429,996,Ankaragucu,Genclerbirligi,2,1,post,STATUS_FULL_TIME
580612,2021-04-11 16:00:00,2021,3643,3794,Kayserispor,Antalyaspor,0,1,post,STATUS_FULL_TIME
580613,2021-04-11 19:00:00,2021,19267,1895,Erzurum BB,Besiktas,2,4,post,STATUS_FULL_TIME
580621,2021-04-12 16:00:00,2021,6870,18790,Kasimpasa,Yeni Malatyaspor,0,0,post,STATUS_FULL_TIME
580614,2021-04-12 19:00:00,2021,9078,2576,Alanyaspor,Denizlispor,3,2,post,STATUS_FULL_TIME
580616,2021-04-12 19:00:00,2021,436,20070,Fenerbahce,Gaziantep FK,3,1,post,STATUS_FULL_TIME
580611,2021-04-16 16:00:00,2021,996,3691,Genclerbirligi,Sivasspor,2,3,post,STATUS_FULL_TIME
580610,2021-04-16 16:00:00,2021,7648,3643,Konyaspor,Kayserispor,0,0,post,STATUS_FULL_TIME
580604,2021-04-16 19:00:00,2021,3794,7656,Antalyaspor,Caykur Rizespor,2,3,post,STATUS_FULL_TIME
580603,2021-04-16 19:00:00,2021,1895,2429,Besiktas,Ankaragucu,2,2,post,STATUS_FULL_TIME
580605,2021-04-17 13:30:00,2021,2576,19267,Denizlispor,Erzurum BB,2,3,post,STATUS_FULL_TIME
580608,2021-04-17 16:00:00,2021,997,20737,Trabzonspor,Hatayspor,1,1,post,STATUS_FULL_TIME
580602,2021-04-17 16:00:00,2021,18790,9078,Yeni Malatyaspor,Alanyaspor,1,0,post,STATUS_FULL_TIME
580607,2021-04-17 19:00:00,2021,789,432,Goztepe,Galatasaray,1,3,post,STATUS_FULL_TIME
580609,2021-04-18 16:00:00,2021,20070,6870,Gaziantep FK,Kasimpasa,2,2,post,STATUS_FULL_TIME
580606,2021-04-18 19:00:00,2021,7914,436,Istanbul Basaksehir,Fenerbahce,1,2,post,STATUS_FULL_TIME
580597,2021-04-20 16:00:00,2021,3643,996,Kayserispor,Genclerbirligi,2,2,post,STATUS_FULL_TIME
580599,2021-04-20 16:00:00,2021,7656,7648,Caykur Rizespor,Konyaspor,5,3,post,STATUS_FULL_TIME
580598,2021-04-20 16:00:00,2021,20736,789,Fatih Karagümrük,Goztepe,1,1,post,STATUS_FULL_TIME
580592,2021-04-20 19:00:00,2021,20737,3794,Hatayspor,Antalyaspor,3,2,post,STATUS_FULL_TIME
580594,2021-04-20 19:00:00,2021,3691,1895,Sivasspor,Besiktas,0,0,post,STATUS_FULL_TIME
580595,2021-04-21 16:00:00,2021,2429,2576,Ankaragucu,Denizlispor,1,1,post,STATUS_FULL_TIME
580601,2021-04-21 16:00:00,2021,19267,18790,Erzurum BB,Yeni Malatyaspor,1,0,post,STATUS_FULL_TIME
580600,2021-04-21 19:00:00,2021,432,997,Galatasaray,Trabzonspor,1,1,post,STATUS_FULL_TIME
580596,2021-04-22 16:00:00,2021,9078,20070,Alanyaspor,Gaziantep FK,3,2,post,STATUS_FULL_TIME
580593,2021-04-22 19:00:00,2021,6870,7914,Kasimpasa,Istanbul Basaksehir,0,1,post,STATUS_FULL_TIME
580584,2021-04-23 20:30:00,2021,996,7656,Genclerbirligi,Caykur Rizespor,2,1,post,STATUS_FULL_TIME
580588,2021-04-24 13:30:00,2021,7648,20737,Konyaspor,Hatayspor,0,0,post,STATUS_FULL_TIME
580586,2021-04-24 16:00:00,2021,997,20736,Trabzonspor,Fatih Karagümrük,2,0,post,STATUS_FULL_TIME
580587,2021-04-24 20:30:00,2021,3794,432,Antalyaspor,Galatasaray,0,1,post,STATUS_FULL_TIME
580590,2021-04-24 20:30:00,2021,1895,3643,Besiktas,Kayserispor,3,1,post,STATUS_FULL_TIME
580591,2021-04-24 20:30:00,2021,2576,3691,Denizlispor,Sivasspor,1,1,post,STATUS_FULL_TIME
580583,2021-04-25 13:30:00,2021,18790,2429,Yeni Malatyaspor,Ankaragucu,2,1,post,STATUS_FULL_TIME
