local_equipo,local_foulsCommitted,local_yellowCards,local_redCards,local_offsides,local_wonCorners,local_saves,local_possessionPct,local_totalShots,local_shotsOnTarget,local_shotPct,local_penaltyKickGoals,local_penaltyKickShots,local_accuratePasses,local_totalPasses,local_passPct,local_accurateCrosses,local_totalCrosses,local_crossPct,local_totalLongBalls,local_accurateLongBalls,local_longballPct,local_blockedShots,local_effectiveTackles,local_totalTackles,local_tacklePct,local_interceptions,local_effectiveClearance,local_totalClearance,visita_equipo,visita_foulsCommitted,visita_yellowCards,visita_redCards,visita_offsides,visita_wonCorners,visita_saves,visita_possessionPct,visita_totalShots,visita_shotsOnTarget,visita_shotPct,visita_penaltyKickGoals,visita_penaltyKickShots,visita_accuratePasses,visita_totalPasses,visita_passPct,visita_accurateCrosses,visita_totalCrosses,visita_crossPct,visita_totalLongBalls,visita_accurateLongBalls,visita_longballPct,visita_blockedShots,visita_effectiveTackles,visita_totalTackles,visita_tacklePct,visita_interceptions,visita_effectiveClearance,visita_totalClearance,event_id,fecha,temporada
Manchester City,12.0,1.0,0.0,2.0,4.0,3.0,59.8,22.0,5.0,0.2,0.0,0.0,597.0,651.0,0.9,6.0,16.0,0.4,32.0,24.0,0.8,7.0,3.0,8.0,0.4,5.0,10.0,10.0,Internazionale,9.0,0.0,0.0,3.0,3.0,5.0,40.2,13.0,4.0,0.3,0.0,0.0,376.0,437.0,0.9,2.0,9.0,0.2,45.0,17.0,0.4,2.0,9.0,11.0,0.8,9.0,15.0,15.0,720426,2024-09-18 19:00:00,2024
Paris Saint-Germain,8.0,1.0,0.0,0.0,5.0,1.0,63.8,26.0,5.0,0.2,0.0,0.0,587.0,640.0,0.9,6.0,19.0,0.3,33.0,21.0,0.6,12.0,10.0,15.0,0.7,6.0,16.0,16.0,Girona,18.0,3.0,0.0,1.0,1.0,5.0,36.2,3.0,1.0,0.3,0.0,0.0,288.0,363.0,0.8,2.0,8.0,0.3,45.0,15.0,0.3,1.0,24.0,36.0,0.7,6.0,22.0,22.0,720425,2024-09-18 19:00:00,2024
Red Star Belgrade,12.0,2.0,0.0,3.0,7.0,1.0,55.4,15.0,3.0,0.2,0.0,0.0,384.0,454.0,0.8,7.0,34.0,0.2,45.0,27.0,0.6,4.0,7.0,12.0,0.6,9.0,14.0,14.0,Benfica,11.0,3.0,0.0,1.0,1.0,2.0,44.6,10.0,3.0,0.3,0.0,0.0,299.0,378.0,0.8,3.0,9.0,0.3,51.0,26.0,0.5,2.0,13.0,18.0,0.7,11.0,32.0,32.0,720429,2024-09-19 16:45:00,2024
Feyenoord Rotterdam,4.0,1.0,0.0,3.0,6.0,1.0,50.6,12.0,3.0,0.3,0.0,0.0,459.0,519.0,0.9,2.0,17.0,0.1,39.0,23.0,0.6,5.0,10.0,18.0,0.6,3.0,5.0,5.0,Bayer Leverkusen,8.0,0.0,0.0,1.0,2.0,3.0,49.4,11.0,5.0,0.5,0.0,0.0,456.0,517.0,0.9,1.0,6.0,0.2,43.0,22.0,0.5,1.0,13.0,24.0,0.5,12.0,22.0,22.0,720430,2024-09-19 16:45:00,2024
Brest,14.0,3.0,0.0,0.0,6.0,2.0,56.9,14.0,5.0,0.4,0.0,0.0,292.0,378.0,0.8,5.0,23.0,0.2,74.0,41.0,0.6,4.0,4.0,11.0,0.4,6.0,14.0,14.0,SK Sturm Graz,23.0,4.0,1.0,6.0,1.0,3.0,43.1,8.0,2.0,0.3,0.0,0.0,223.0,288.0,0.8,1.0,15.0,0.1,47.0,21.0,0.4,2.0,5.0,8.0,0.6,5.0,35.0,35.0,720433,2024-09-19 19:00:00,2024
Atlético Madrid,13.0,3.0,0.0,3.0,8.0,2.0,51.8,21.0,4.0,0.2,0.0,0.0,477.0,554.0,0.9,13.0,25.0,0.5,55.0,35.0,0.6,6.0,13.0,21.0,0.6,4.0,11.0,11.0,RB Leipzig,13.0,4.0,0.0,1.0,2.0,2.0,48.2,7.0,3.0,0.4,0.0,0.0,441.0,522.0,0.8,3.0,8.0,0.4,33.0,14.0,0.4,1.0,5.0,10.0,0.5,10.0,17.0,17.0,720432,2024-09-19 19:00:00,2024
AS Monaco,16.0,4.0,0.0,6.0,10.0,0.0,55.9,18.0,8.0,0.4,0.0,0.0,364.0,432.0,0.8,3.0,18.0,0.2,58.0,29.0,0.5,6.0,11.0,13.0,0.8,7.0,7.0,7.0,Barcelona,14.0,3.0,1.0,2.0,0.0,6.0,44.1,4.0,1.0,0.3,0.0,0.0,273.0,341.0,0.8,1.0,6.0,0.2,49.0,23.0,0.5,0.0,9.0,12.0,0.8,4.0,26.0,26.0,720434,2024-09-19 19:00:00,2024
Atalanta,7.0,1.0,0.0,0.0,4.0,2.0,53.9,8.0,2.0,0.3,0.0,1.0,414.0,496.0,0.8,6.0,18.0,0.3,51.0,15.0,0.3,1.0,10.0,14.0,0.7,4.0,14.0,14.0,Arsenal,10.0,0.0,0.0,3.0,2.0,2.0,46.1,6.0,2.0,0.3,0.0,0.0,362.0,433.0,0.8,0.0,4.0,0.0,52.0,17.0,0.3,1.0,7.0,10.0,0.7,6.0,16.0,16.0,720431,2024-09-19 19:00:00,2024
VfB Stuttgart,10.0,1.0,0.0,3.0,10.0,2.0,76.5,26.0,10.0,0.4,0.0,0.0,602.0,681.0,0.9,8.0,32.0,0.3,31.0,12.0,0.4,10.0,4.0,11.0,0.4,8.0,12.0,12.0,Sparta Prague,12.0,1.0,0.0,1.0,0.0,9.0,23.5,14.0,3.0,0.2,0.0,0.0,131.0,213.0,0.6,3.0,4.0,0.8,64.0,19.0,0.3,5.0,14.0,16.0,0.9,16.0,41.0,41.0,720436,2024-10-01 16:45:00,2024
RB Salzburg,17.0,3.0,0.0,3.0,4.0,2.0,51.9,15.0,7.0,0.5,0.0,0.0,374.0,456.0,0.8,2.0,16.0,0.1,27.0,11.0,0.4,4.0,10.0,21.0,0.5,9.0,11.0,11.0,Brest,11.0,2.0,0.0,0.0,0.0,7.0,48.1,13.0,6.0,0.5,0.0,0.0,341.0,426.0,0.8,6.0,12.0,0.5,80.0,45.0,0.6,2.0,7.0,18.0,0.4,14.0,24.0,24.0,720435,2024-10-01 16:45:00,2024
Borussia Dortmund,16.0,2.0,0.0,4.0,8.0,2.0,52.6,16.0,13.0,0.8,2.0,2.0,437.0,499.0,0.9,5.0,13.0,0.4,37.0,24.0,0.6,1.0,9.0,14.0,0.6,14.0,13.0,13.0,Celtic,6.0,2.0,0.0,3.0,4.0,6.0,47.4,9.0,2.0,0.2,0.0,0.0,390.0,449.0,0.9,0.0,13.0,0.0,22.0,8.0,0.4,4.0,8.0,17.0,0.5,11.0,15.0,15.0,720438,2024-10-01 19:00:00,2024
Barcelona,9.0,0.0,0.0,0.0,9.0,1.0,70.0,21.0,8.0,0.4,0.0,0.0,609.0,668.0,0.9,5.0,21.0,0.2,43.0,28.0,0.7,8.0,9.0,14.0,0.6,5.0,3.0,3.0,Young Boys,10.0,2.0,0.0,7.0,3.0,4.0,30.0,5.0,1.0,0.2,0.0,0.0,223.0,282.0,0.8,3.0,7.0,0.4,53.0,29.0,0.5,1.0,7.0,14.0,0.5,12.0,22.0,22.0,720442,2024-10-01 19:00:00,2024
Bayer Leverkusen,15.0,2.0,0.0,3.0,5.0,5.0,50.3,16.0,9.0,0.6,0.0,0.0,518.0,566.0,0.9,1.0,9.0,0.1,36.0,22.0,0.6,1.0,10.0,15.0,0.7,5.0,23.0,23.0,AC Milan,4.0,3.0,0.0,0.0,4.0,8.0,49.7,16.0,5.0,0.3,0.0,0.0,497.0,551.0,0.9,4.0,15.0,0.3,38.0,21.0,0.6,5.0,6.0,10.0,0.6,11.0,12.0,12.0,720437,2024-10-01 19:00:00,2024
Arsenal,8.0,1.0,0.0,3.0,1.0,2.0,35.1,6.0,5.0,0.8,0.0,0.0,289.0,354.0,0.8,2.0,6.0,0.3,43.0,21.0,0.5,0.0,18.0,28.0,0.6,10.0,16.0,16.0,Paris Saint-Germain,8.0,1.0,0.0,1.0,5.0,3.0,64.9,10.0,2.0,0.2,0.0,0.0,578.0,647.0,0.9,3.0,18.0,0.2,46.0,26.0,0.6,1.0,13.0,23.0,0.6,8.0,13.0,13.0,720443,2024-10-01 19:00:00,2024
PSV Eindhoven,18.0,3.0,0.0,2.0,0.0,2.0,57.3,18.0,6.0,0.3,0.0,0.0,474.0,541.0,0.9,3.0,10.0,0.3,60.0,41.0,0.7,4.0,13.0,22.0,0.6,15.0,6.0,6.0,Sporting CP,15.0,2.0,0.0,0.0,4.0,5.0,42.7,9.0,3.0,0.3,0.0,0.0,317.0,395.0,0.8,1.0,7.0,0.1,47.0,27.0,0.6,3.0,11.0,19.0,0.6,11.0,9.0,9.0,720441,2024-10-01 19:00:00,2024
Slovan Bratislava,2.0,0.0,0.0,4.0,0.0,10.0,23.9,3.0,0.0,0.0,0.0,0.0,164.0,237.0,0.7,0.0,5.0,0.0,44.0,20.0,0.5,1.0,12.0,22.0,0.5,11.0,36.0,36.0,Manchester City,8.0,0.0,0.0,0.0,15.0,0.0,76.1,28.0,14.0,0.5,0.0,0.0,698.0,754.0,0.9,10.0,27.0,0.4,21.0,16.0,0.8,3.0,5.0,12.0,0.4,3.0,7.0,7.0,720439,2024-10-01 19:00:00,2024
Internazionale,11.0,2.0,0.0,5.0,2.0,3.0,52.4,15.0,7.0,0.5,1.0,1.0,489.0,545.0,0.9,4.0,19.0,0.2,29.0,20.0,0.7,3.0,7.0,10.0,0.7,6.0,15.0,15.0,Red Star Belgrade,8.0,1.0,0.0,0.0,2.0,3.0,47.6,11.0,3.0,0.3,0.0,0.0,442.0,498.0,0.9,2.0,14.0,0.1,38.0,23.0,0.6,2.0,6.0,15.0,0.4,7.0,17.0,17.0,720440,2024-10-01 19:00:00,2024
Shakhtar Donetsk,6.0,1.0,0.0,2.0,3.0,2.0,46.9,6.0,0.0,0.0,0.0,0.0,354.0,428.0,0.8,3.0,9.0,0.3,59.0,24.0,0.4,2.0,6.0,13.0,0.5,9.0,15.0,15.0,Atalanta,8.0,2.0,0.0,1.0,5.0,0.0,53.1,22.0,5.0,0.2,0.0,0.0,420.0,482.0,0.9,8.0,16.0,0.5,33.0,18.0,0.5,5.0,7.0,14.0,0.5,8.0,16.0,16.0,720444,2024-10-02 16:45:00,2024
Girona,11.0,6.0,0.0,1.0,11.0,1.0,66.1,14.0,7.0,0.5,0.0,1.0,515.0,584.0,0.9,5.0,22.0,0.2,48.0,27.0,0.6,5.0,9.0,14.0,0.6,5.0,7.0,7.0,Feyenoord Rotterdam,15.0,3.0,0.0,0.0,0.0,4.0,33.9,7.0,2.0,0.3,0.0,1.0,241.0,301.0,0.8,3.0,9.0,0.3,42.0,13.0,0.3,1.0,14.0,21.0,0.7,16.0,22.0,22.0,720445,2024-10-02 16:45:00,2024
Lille,12.0,2.0,0.0,2.0,2.0,5.0,42.2,7.0,3.0,0.4,1.0,1.0,367.0,436.0,0.8,2.0,12.0,0.2,50.0,22.0,0.4,1.0,4.0,11.0,0.4,9.0,26.0,26.0,Real Madrid,14.0,5.0,0.0,0.0,3.0,2.0,57.8,12.0,6.0,0.5,0.0,0.0,522.0,598.0,0.9,4.0,17.0,0.2,54.0,29.0,0.5,1.0,15.0,27.0,0.6,11.0,13.0,13.0,720448,2024-10-02 19:00:00,2024
RB Leipzig,4.0,1.0,0.0,0.0,8.0,2.0,44.9,24.0,7.0,0.3,1.0,1.0,335.0,389.0,0.9,10.0,23.0,0.4,32.0,21.0,0.7,8.0,15.0,18.0,0.8,4.0,16.0,16.0,Juventus,14.0,2.0,1.0,1.0,2.0,5.0,55.1,16.0,5.0,0.3,0.0,0.0,443.0,483.0,0.9,3.0,18.0,0.2,32.0,26.0,0.8,4.0,13.0,20.0,0.7,14.0,17.0,17.0,720449,2024-10-02 19:00:00,2024
Aston Villa,8.0,3.0,0.0,2.0,1.0,7.0,30.0,5.0,2.0,0.4,0.0,0.0,216.0,285.0,0.8,1.0,4.0,0.3,37.0,14.0,0.4,1.0,14.0,29.0,0.5,13.0,28.0,28.0,Bayern Munich,12.0,2.0,0.0,3.0,11.0,1.0,70.0,17.0,7.0,0.4,0.0,0.0,590.0,655.0,0.9,2.0,20.0,0.1,42.0,28.0,0.7,6.0,14.0,24.0,0.6,14.0,5.0,5.0,720451,2024-10-02 19:00:00,2024
SK Sturm Graz,14.0,5.0,0.0,2.0,4.0,3.0,38.2,8.0,1.0,0.1,0.0,0.0,321.0,395.0,0.8,2.0,20.0,0.1,47.0,14.0,0.3,4.0,10.0,13.0,0.8,8.0,21.0,21.0,Club Brugge,13.0,1.0,0.0,1.0,5.0,1.0,61.8,13.0,4.0,0.3,0.0,0.0,585.0,656.0,0.9,4.0,16.0,0.3,57.0,38.0,0.7,4.0,7.0,17.0,0.4,7.0,27.0,27.0,720450,2024-10-02 19:00:00,2024
Liverpool,10.0,4.0,0.0,3.0,5.0,2.0,51.4,9.0,4.0,0.4,0.0,0.0,370.0,451.0,0.8,2.0,12.0,0.2,54.0,26.0,0.5,0.0,6.0,10.0,0.6,8.0,17.0,17.0,Bologna,8.0,2.0,0.0,4.0,3.0,2.0,48.6,12.0,2.0,0.2,0.0,0.0,341.0,419.0,0.8,1.0,14.0,0.1,49.0,30.0,0.6,6.0,8.0,19.0,0.4,6.0,17.0,17.0,720366,2024-10-02 19:00:00,2024
Dinamo Zagreb,16.0,5.0,0.0,2.0,2.0,2.0,38.4,7.0,3.0,0.4,0.0,0.0,228.0,318.0,0.7,4.0,16.0,0.3,66.0,35.0,0.5,2.0,10.0,14.0,0.7,11.0,30.0,30.0,AS Monaco,16.0,2.0,0.0,2.0,4.0,1.0,61.6,9.0,5.0,0.6,1.0,1.0,423.0,520.0,0.8,4.0,17.0,0.2,40.0,18.0,0.5,4.0,13.0,17.0,0.8,12.0,18.0,18.0,720446,2024-10-02 19:00:00,2024
Benfica,6.0,1.0,0.0,1.0,4.0,0.0,53.3,19.0,10.0,0.5,2.0,2.0,540.0,614.0,0.9,5.0,9.0,0.6,46.0,30.0,0.7,4.0,11.0,20.0,0.6,12.0,10.0,10.0,Atlético Madrid,8.0,4.0,0.0,1.0,2.0,6.0,46.7,4.0,0.0,0.0,0.0,0.0,461.0,537.0,0.9,5.0,11.0,0.5,26.0,8.0,0.3,2.0,6.0,14.0,0.4,3.0,17.0,17.0,720447,2024-10-02 19:00:00,2024
AS Monaco,16.0,1.0,0.0,2.0,8.0,1.0,70.2,27.0,8.0,0.3,0.0,0.0,487.0,558.0,0.9,9.0,18.0,0.5,41.0,26.0,0.6,6.0,8.0,16.0,0.5,6.0,13.0,13.0,Red Star Belgrade,8.0,1.0,0.0,0.0,5.0,3.0,29.8,5.0,2.0,0.4,1.0,1.0,156.0,236.0,0.7,4.0,9.0,0.4,59.0,22.0,0.4,1.0,10.0,16.0,0.6,11.0,24.0,24.0,720452,2024-10-22 16:45:00,2024
AC Milan,7.0,4.0,0.0,1.0,5.0,4.0,61.7,15.0,5.0,0.3,0.0,0.0,634.0,669.0,0.9,4.0,9.0,0.4,28.0,21.0,0.8,4.0,8.0,8.0,1.0,6.0,8.0,8.0,Club Brugge,9.0,3.0,1.0,1.0,3.0,3.0,38.3,9.0,5.0,0.6,0.0,0.0,361.0,416.0,0.9,0.0,4.0,0.0,53.0,27.0,0.5,1.0,12.0,17.0,0.7,13.0,9.0,9.0,720453,2024-10-22 16:45:00,2024
Aston Villa,13.0,1.0,0.0,2.0,5.0,4.0,53.3,16.0,6.0,0.4,0.0,0.0,388.0,449.0,0.9,5.0,11.0,0.5,37.0,21.0,0.6,6.0,6.0,13.0,0.5,4.0,13.0,13.0,Bologna,9.0,4.0,0.0,3.0,4.0,4.0,46.7,12.0,4.0,0.3,0.0,0.0,327.0,389.0,0.8,3.0,13.0,0.2,51.0,29.0,0.6,3.0,11.0,24.0,0.5,8.0,18.0,18.0,720457,2024-10-22 19:00:00,2024
Paris Saint-Germain,11.0,1.0,0.0,0.0,14.0,2.0,60.7,26.0,8.0,0.3,0.0,0.0,515.0,589.0,0.9,7.0,32.0,0.2,32.0,19.0,0.6,8.0,15.0,18.0,0.8,13.0,16.0,16.0,PSV Eindhoven,12.0,5.0,0.0,2.0,3.0,7.0,39.3,8.0,3.0,0.4,0.0,0.0,314.0,383.0,0.8,3.0,18.0,0.2,64.0,39.0,0.6,1.0,13.0,21.0,0.6,12.0,33.0,33.0,720460,2024-10-22 19:00:00,2024
Real Madrid,10.0,1.0,0.0,0.0,11.0,5.0,51.5,26.0,10.0,0.4,0.0,0.0,467.0,516.0,0.9,4.0,24.0,0.2,33.0,19.0,0.6,8.0,4.0,7.0,0.6,8.0,8.0,8.0,Borussia Dortmund,11.0,0.0,0.0,0.0,4.0,6.0,48.5,8.0,7.0,0.9,0.0,0.0,441.0,500.0,0.9,1.0,7.0,0.1,34.0,20.0,0.6,0.0,13.0,23.0,0.6,9.0,26.0,26.0,720459,2024-10-22 19:00:00,2024
Juventus,11.0,0.0,1.0,2.0,4.0,9.0,49.3,7.0,1.0,0.1,0.0,0.0,367.0,418.0,0.9,1.0,15.0,0.1,31.0,15.0,0.5,2.0,12.0,16.0,0.8,5.0,20.0,20.0,VfB Stuttgart,13.0,2.0,0.0,1.0,10.0,1.0,50.7,22.0,10.0,0.5,0.0,1.0,379.0,429.0,0.9,6.0,24.0,0.3,37.0,17.0,0.5,6.0,16.0,24.0,0.7,9.0,20.0,20.0,720456,2024-10-22 19:00:00,2024
Arsenal,7.0,2.0,0.0,0.0,5.0,1.0,55.9,13.0,5.0,0.4,0.0,1.0,543.0,603.0,0.9,7.0,20.0,0.4,28.0,11.0,0.4,2.0,9.0,12.0,0.8,9.0,18.0,18.0,Shakhtar Donetsk,10.0,1.0,0.0,1.0,3.0,5.0,44.1,9.0,1.0,0.1,0.0,0.0,414.0,475.0,0.9,4.0,13.0,0.3,33.0,13.0,0.4,4.0,4.0,7.0,0.6,14.0,21.0,21.0,720455,2024-10-22 19:00:00,2024
Girona,19.0,1.0,0.0,0.0,7.0,2.0,64.1,15.0,7.0,0.5,0.0,1.0,505.0,561.0,0.9,10.0,29.0,0.3,29.0,16.0,0.6,5.0,7.0,14.0,0.5,10.0,7.0,7.0,Slovan Bratislava,18.0,3.0,0.0,2.0,6.0,5.0,35.9,6.0,2.0,0.3,0.0,0.0,250.0,317.0,0.8,3.0,10.0,0.3,40.0,14.0,0.4,1.0,10.0,17.0,0.6,13.0,32.0,32.0,720454,2024-10-22 19:00:00,2024
SK Sturm Graz,8.0,2.0,0.0,2.0,7.0,3.0,40.5,11.0,6.0,0.5,0.0,0.0,309.0,373.0,0.8,4.0,19.0,0.2,50.0,27.0,0.5,2.0,10.0,14.0,0.7,11.0,15.0,15.0,Sporting CP,8.0,0.0,0.0,2.0,4.0,5.0,59.5,15.0,5.0,0.3,0.0,0.0,490.0,565.0,0.9,3.0,10.0,0.3,62.0,41.0,0.7,3.0,9.0,16.0,0.6,5.0,24.0,24.0,720458,2024-10-22 19:00:00,2024
Brest,10.0,2.0,0.0,0.0,2.0,2.0,41.2,11.0,3.0,0.3,0.0,0.0,380.0,452.0,0.8,1.0,13.0,0.1,64.0,34.0,0.5,3.0,7.0,12.0,0.6,14.0,19.0,19.0,Bayer Leverkusen,12.0,4.0,0.0,2.0,6.0,2.0,58.8,8.0,3.0,0.4,0.0,0.0,573.0,642.0,0.9,4.0,21.0,0.2,50.0,35.0,0.7,2.0,10.0,14.0,0.7,12.0,13.0,13.0,720462,2024-10-23 16:45:00,2024
Atalanta,5.0,0.0,0.0,3.0,7.0,2.0,66.2,22.0,6.0,0.3,0.0,0.0,548.0,633.0,0.9,15.0,47.0,0.3,41.0,25.0,0.6,4.0,9.0,17.0,0.5,5.0,10.0,10.0,Celtic,9.0,1.0,0.0,1.0,4.0,6.0,33.8,4.0,2.0,0.5,0.0,0.0,263.0,333.0,0.8,1.0,9.0,0.1,46.0,18.0,0.4,0.0,11.0,20.0,0.6,6.0,48.0,48.0,720461,2024-10-23 16:45:00,2024
Atlético Madrid,9.0,3.0,0.0,1.0,6.0,0.0,61.8,11.0,6.0,0.5,0.0,0.0,472.0,554.0,0.9,5.0,17.0,0.3,42.0,23.0,0.5,0.0,9.0,14.0,0.6,9.0,18.0,18.0,Lille,11.0,2.0,0.0,2.0,5.0,4.0,38.2,8.0,3.0,0.4,1.0,1.0,254.0,340.0,0.7,1.0,11.0,0.1,52.0,22.0,0.4,1.0,11.0,16.0,0.7,8.0,14.0,14.0,720373,2024-10-23 19:00:00,2024
Manchester City,5.0,1.0,0.0,0.0,7.0,1.0,79.9,22.0,10.0,0.5,1.0,1.0,716.0,767.0,0.9,7.0,32.0,0.2,16.0,7.0,0.4,9.0,7.0,9.0,0.8,4.0,8.0,8.0,Sparta Prague,4.0,1.0,0.0,1.0,1.0,5.0,20.1,5.0,1.0,0.2,0.0,0.0,136.0,189.0,0.7,3.0,7.0,0.4,43.0,14.0,0.3,1.0,8.0,17.0,0.5,4.0,37.0,37.0,720374,2024-10-23 19:00:00,2024
Benfica,13.0,2.0,0.0,4.0,6.0,3.0,62.7,16.0,8.0,0.5,0.0,0.0,461.0,531.0,0.9,6.0,24.0,0.3,53.0,31.0,0.6,5.0,11.0,24.0,0.5,8.0,10.0,10.0,Feyenoord Rotterdam,10.0,1.0,0.0,2.0,4.0,7.0,37.3,14.0,6.0,0.4,0.0,0.0,258.0,319.0,0.8,2.0,8.0,0.3,46.0,19.0,0.4,2.0,8.0,17.0,0.5,10.0,17.0,17.0,720463,2024-10-23 19:00:00,2024
RB Leipzig,9.0,2.0,0.0,5.0,5.0,6.0,42.5,13.0,6.0,0.5,0.0,0.0,368.0,440.0,0.8,2.0,13.0,0.2,28.0,15.0,0.5,4.0,9.0,14.0,0.6,9.0,23.0,23.0,Liverpool,7.0,1.0,0.0,0.0,7.0,6.0,57.5,17.0,8.0,0.5,0.0,0.0,524.0,599.0,0.9,3.0,20.0,0.2,55.0,31.0,0.6,2.0,6.0,14.0,0.4,15.0,16.0,16.0,720367,2024-10-23 19:00:00,2024
RB Salzburg,10.0,3.0,1.0,1.0,7.0,3.0,48.7,11.0,2.0,0.2,0.0,0.0,384.0,445.0,0.9,6.0,27.0,0.2,42.0,29.0,0.7,3.0,10.0,13.0,0.8,7.0,21.0,21.0,Dinamo Zagreb,10.0,1.0,0.0,1.0,5.0,2.0,51.3,18.0,5.0,0.3,0.0,0.0,406.0,474.0,0.9,7.0,28.0,0.3,57.0,31.0,0.5,8.0,14.0,21.0,0.7,9.0,20.0,20.0,720464,2024-10-23 19:00:00,2024
Young Boys,20.0,4.0,0.0,0.0,5.0,5.0,41.7,20.0,2.0,0.1,0.0,0.0,305.0,377.0,0.8,5.0,21.0,0.2,58.0,28.0,0.5,7.0,10.0,14.0,0.7,7.0,19.0,19.0,Internazionale,7.0,1.0,0.0,3.0,1.0,2.0,58.3,19.0,6.0,0.3,0.0,1.0,473.0,537.0,0.9,5.0,17.0,0.3,42.0,29.0,0.7,7.0,5.0,13.0,0.4,13.0,21.0,21.0,720371,2024-10-23 19:00:00,2024
Barcelona,11.0,0.0,0.0,1.0,5.0,2.0,39.8,12.0,4.0,0.3,0.0,0.0,307.0,377.0,0.8,1.0,4.0,0.3,44.0,20.0,0.5,5.0,11.0,16.0,0.7,6.0,23.0,23.0,Bayern Munich,10.0,2.0,0.0,3.0,5.0,0.0,60.2,11.0,3.0,0.3,0.0,0.0,494.0,565.0,0.9,2.0,13.0,0.2,60.0,43.0,0.7,4.0,16.0,24.0,0.7,8.0,10.0,10.0,720372,2024-10-23 19:00:00,2024
Slovan Bratislava,6.0,2.0,0.0,0.0,11.0,1.0,59.7,19.0,7.0,0.4,0.0,0.0,434.0,502.0,0.9,5.0,26.0,0.2,32.0,20.0,0.6,3.0,11.0,15.0,0.7,3.0,13.0,13.0,Dinamo Zagreb,13.0,2.0,0.0,1.0,4.0,4.0,40.3,13.0,5.0,0.4,0.0,0.0,282.0,335.0,0.8,5.0,18.0,0.3,39.0,17.0,0.4,2.0,11.0,20.0,0.6,16.0,28.0,28.0,720375,2024-11-05 17:45:00,2024
PSV Eindhoven,11.0,4.0,0.0,1.0,7.0,3.0,62.1,25.0,12.0,0.5,0.0,0.0,513.0,569.0,0.9,3.0,19.0,0.2,37.0,31.0,0.8,5.0,10.0,17.0,0.6,12.0,7.0,7.0,Girona,10.0,3.0,1.0,2.0,3.0,9.0,37.9,7.0,3.0,0.4,0.0,0.0,289.0,351.0,0.8,1.0,6.0,0.2,39.0,19.0,0.5,2.0,6.0,10.0,0.6,10.0,20.0,20.0,720376,2024-11-05 17:45:00,2024
Sporting CP,8.0,3.0,0.0,1.0,1.0,4.0,27.3,9.0,6.0,0.7,2.0,2.0,182.0,228.0,0.8,0.0,1.0,0.0,38.0,14.0,0.4,1.0,13.0,20.0,0.7,6.0,18.0,18.0,Manchester City,10.0,3.0,0.0,4.0,11.0,2.0,72.7,20.0,6.0,0.3,0.0,1.0,556.0,597.0,0.9,2.0,20.0,0.1,19.0,11.0,0.6,8.0,7.0,14.0,0.5,6.0,5.0,5.0,720379,2024-11-05 20:00:00,2024
Bologna,16.0,3.0,0.0,2.0,3.0,3.0,46.5,7.0,2.0,0.3,0.0,0.0,246.0,351.0,0.7,2.0,15.0,0.1,62.0,28.0,0.5,2.0,22.0,28.0,0.8,13.0,17.0,17.0,AS Monaco,14.0,2.0,0.0,5.0,6.0,2.0,53.5,10.0,4.0,0.4,0.0,0.0,314.0,412.0,0.8,2.0,14.0,0.1,64.0,26.0,0.4,2.0,9.0,18.0,0.5,17.0,21.0,21.0,720382,2024-11-05 20:00:00,2024
Real Madrid,11.0,4.0,0.0,2.0,8.0,6.0,56.8,23.0,10.0,0.4,1.0,1.0,476.0,511.0,0.9,4.0,26.0,0.2,34.0,24.0,0.7,3.0,13.0,20.0,0.7,5.0,3.0,3.0,AC Milan,9.0,2.0,0.0,2.0,5.0,9.0,43.2,14.0,9.0,0.6,0.0,0.0,354.0,401.0,0.9,4.0,6.0,0.7,45.0,22.0,0.5,4.0,8.0,13.0,0.6,2.0,24.0,24.0,720380,2024-11-05 20:00:00,2024
Lille,13.0,1.0,0.0,0.0,1.0,2.0,34.1,6.0,3.0,0.5,0.0,0.0,261.0,331.0,0.8,1.0,1.0,1.0,55.0,33.0,0.6,2.0,5.0,9.0,0.6,13.0,19.0,19.0,Juventus,6.0,1.0,0.0,3.0,5.0,2.0,65.9,11.0,3.0,0.3,1.0,1.0,560.0,623.0,0.9,2.0,25.0,0.1,76.0,62.0,0.8,4.0,9.0,17.0,0.5,5.0,11.0,11.0,720378,2024-11-05 20:00:00,2024
Liverpool,15.0,0.0,0.0,0.0,1.0,4.0,47.1,22.0,8.0,0.4,0.0,0.0,411.0,472.0,0.9,3.0,11.0,0.3,44.0,22.0,0.5,9.0,6.0,11.0,0.5,10.0,10.0,10.0,Bayer Leverkusen,10.0,2.0,0.0,1.0,3.0,4.0,52.9,12.0,4.0,0.3,0.0,0.0,452.0,525.0,0.9,1.0,14.0,0.1,54.0,22.0,0.4,3.0,10.0,14.0,0.7,7.0,20.0,20.0,720368,2024-11-05 20:00:00,2024
Borussia Dortmund,9.0,1.0,0.0,0.0,11.0,1.0,66.3,21.0,8.0,0.4,0.0,0.0,535.0,618.0,0.9,11.0,34.0,0.3,68.0,38.0,0.6,5.0,7.0,16.0,0.4,8.0,9.0,9.0,SK Sturm Graz,15.0,0.0,0.0,1.0,3.0,6.0,33.7,7.0,1.0,0.1,0.0,0.0,243.0,316.0,0.8,3.0,12.0,0.3,59.0,21.0,0.4,0.0,10.0,15.0,0.7,8.0,38.0,38.0,720381,2024-11-05 20:00:00,2024
