competicion,fecha,local,visita,goles_local,goles_visita,tiros_local,tiros_visita,tiros_arco_local,tiros_arco_visita,corners_local,corners_visita,faltas_local,faltas_visita,posesion_local,posesion_visita,elo_local,elo_visita
Clasif. UEFA,2025-09-09,Hungary,Portugal,2.0,3.0,5.0,15.0,2.0,7.0,1.0,6.0,6.0,9.0,30.9,69.1,1750.5,2101.5
Clasif. UEFA,2025-09-09,Albania,Latvia,1.0,0.0,13.0,10.0,3.0,2.0,2.0,4.0,10.0,11.0,62.1,37.9,1680.3,1341.4
Clasif. CONCACAF,2025-09-09,El Salvador,Suriname,1.0,2.0,,,,,,,,,,,1543.4,1575.4
Clasif. CONMEBOL,2025-09-09,Chile,Uruguay,0.0,0.0,16.0,6.0,3.0,3.0,8.0,3.0,8.0,14.0,49.5,50.5,1761.3,1994.1
Clasif. CONMEBOL,2025-09-09,Peru,Paraguay,0.0,1.0,12.0,7.0,3.0,5.0,7.0,7.0,6.0,12.0,54.5,45.5,1809.3,1899.3
Clasif. CONMEBOL,2025-09-09,Venezuela,Colombia,3.0,6.0,11.0,13.0,8.0,9.0,3.0,2.0,14.0,16.0,36.3,63.7,1827.4,2034.3
Clasif. CONMEBOL,2025-09-09,Bolivia,Brazil,1.0,0.0,23.0,10.0,10.0,3.0,5.0,4.0,18.0,9.0,42.4,57.6,1736.2,2082.9
Amistosos 2024-25,2025-09-09,Jordan,Dominican Republic,3.0,0.0,,,,,,,,,,,1753.8,1501.8
Clasif. CAF,2025-09-09,Namibia,Sao Tome and Principe,3.0,0.0,,,,,,,,,,,1475.1,1156.5
Amistosos 2024-25,2025-09-09,Malta,San Marino,3.0,1.0,,,,,,,,,,,1306.7,934.7
Amistosos 2024-25,2025-09-10,Mexico,South Korea,2.0,2.0,,,,,,,,,,,1982.0,1901.1
Clasif. CONCACAF,2025-09-10,Honduras,Nicaragua,2.0,0.0,,,,,,,,,,,1728.7,1533.2
Clasif. CONCACAF,2025-09-10,Costa Rica,Haiti,3.0,3.0,,,,,,,,,,,1809.2,1650.9
Clasif. CONCACAF,2025-09-10,Jamaica,Trinidad and Tobago,2.0,0.0,,,,,,,,,,,1706.7,1565.4
Clasif. CONCACAF,2025-09-10,Curaçao,Bermuda,3.0,2.0,,,,,,,,,,,1593.0,1342.7
Amistosos 2024-25,2025-10-05,St. Vincent and the Grenadines,Cuba,7.0,0.0,,,,,,,,,,,1357.9,1396.2
Clasif. CAF,2025-10-06,Eritrea,Morocco,0.0,0.0,,,,,,,,,,,1195.8,1925.1
Clasif. CAF,2025-10-08,Central African Republic,Ghana,0.0,5.0,,,,,,,,,,,1360.2,1609.2
Clasif. CAF,2025-10-08,Chad,Mali,0.0,2.0,,,,,,,,,,,1270.1,1702.0
Clasif. CAF,2025-10-08,Sierra Leone,Burkina Faso,0.0,1.0,,,,,,,,,,,1482.9,1644.1
Clasif. CAF,2025-10-08,Djibouti,Egypt,0.0,3.0,,,,,,,,,,,1081.6,1778.6
Clasif. CAF,2025-10-08,Comoros,Madagascar,1.0,2.0,,,,,,,,,,,1518.0,1467.3
Clasif. CAF,2025-10-08,Libya,Cape Verde,3.0,3.0,,,,,,,,,,,1537.2,1659.6
Clasif. CAF,2025-10-08,Ethiopia,Guinea-Bissau,1.0,0.0,,,,,,,,,,,1370.1,1377.6
Clasif. CAF,2025-10-08,Eswatini,Angola,2.0,2.0,,,,,,,,,,,1310.6,1595.9
Amistosos 2024-25,2025-10-08,Gibraltar,New Caledonia,0.0,2.0,,,,,,,,,,,1108.1,1612.8
Clasif. CAF,2025-10-08,Niger,Congo,3.0,1.0,,,,,,,,,,,1479.6,1348.4
Amistosos 2024-25,2025-10-08,Grenada,British Virgin Islands,4.0,1.0,,,,,,,,,,,1311.0,913.6
Clasif. CAF,2025-10-08,Tanzania,Zambia,0.0,1.0,,,,,,,,,,,1454.8,1574.1
Clasif. CAF,2025-10-08,Mauritius,Cameroon,0.0,2.0,,,,,,,,,,,1200.8,1686.5
Clasif. CAF,2025-10-09,Botswana,Uganda,0.0,1.0,,,,,,,,,,,1446.4,1535.0
Clasif. UEFA,2025-10-09,Czech Republic,Croatia,0.0,0.0,11.0,10.0,2.0,2.0,5.0,6.0,17.0,8.0,42.3,57.7,1820.9,1992.4
Clasif. UEFA,2025-10-09,Faroe Islands,Montenegro,4.0,0.0,12.0,10.0,6.0,3.0,7.0,2.0,9.0,18.0,40.5,59.5,1350.7,1542.0
Clasif. UEFA,2025-10-09,Malta,Netherlands,0.0,4.0,7.0,22.0,0.0,8.0,1.0,6.0,15.0,6.0,37.0,63.0,1308.5,2018.7
Clasif. UEFA,2025-10-09,Scotland,Greece,3.0,1.0,8.0,15.0,3.0,3.0,4.0,4.0,12.0,19.0,33.3,66.7,1804.6,1873.0
Clasif. CAF,2025-10-09,Liberia,Namibia,3.0,1.0,,,,,,,,,,,1406.5,1484.7
Clasif. CAF,2025-10-09,Mozambique,Guinea,1.0,2.0,,,,,,,,,,,1541.2,1589.2
Clasif. UEFA,2025-10-09,Belarus,Denmark,0.0,6.0,5.0,24.0,1.0,11.0,4.0,7.0,10.0,9.0,23.4,76.6,1530.3,1966.9
Clasif. CAF,2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,,,,,,,,,,,1450.5,1542.0
Clasif. CAF,2025-10-09,Somalia,Algeria,0.0,3.0,5.0,22.0,0.0,6.0,2.0,15.0,6.0,11.0,27.5,72.5,1024.3,1803.7
Clasif. UEFA,2025-10-09,Austria,San Marino,10.0,0.0,25.0,4.0,14.0,1.0,4.0,2.0,14.0,9.0,71.1,28.9,1903.7,932.9
Amistosos 2024-25,2025-10-09,Morocco,Bahrain,1.0,0.0,,,,,,,,,,,1925.1,1559.5
Amistosos 2024-25,2025-10-09,England,Wales,3.0,0.0,,,,,,,,,,,2086.7,1788.3
Amistosos 2024-25,2025-10-09,Romania,Moldova,2.0,1.0,,,,,,,,,,,1714.8,1357.8
Amistosos 2024-25,2025-10-09,St. Vincent and the Grenadines,Cuba,1.0,0.0,,,,,,,,,,,1376.4,1377.7
Clasif. UEFA,2025-10-09,Finland,Lithuania,2.0,1.0,11.0,8.0,7.0,3.0,5.0,1.0,21.0,13.0,49.7,50.3,1581.3,1320.3
Amistosos 2024-25,2025-10-09,Poland,New Zealand,1.0,0.0,,,,,,,,,,,1759.2,1762.2
Clasif. CAF,2025-10-09,Burundi,Kenya,0.0,1.0,,,,,,,,,,,1419.7,1446.0
Clasif. UEFA,2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,14.0,14.0,3.0,6.0,3.0,5.0,16.0,19.0,64.3,35.7,1364.5,1571.8
Clasif. CONCACAF,2025-10-10,Bermuda,Trinidad and Tobago,0.0,3.0,,,,,,,,,,,1338.0,1553.4
Amistosos 2024-25,2025-10-10,Jordan,Bolivia,0.0,1.0,,,,,,,,,,,1757.9,1768.4
Clasif. UEFA,2025-10-10,Belgium,North Macedonia,0.0,0.0,25.0,3.0,5.0,0.0,13.0,2.0,15.0,8.0,78.1,21.9,1892.3,1685.2
Clasif. UEFA,2025-10-10,France,Azerbaijan,3.0,0.0,33.0,1.0,9.0,0.0,10.0,0.0,8.0,14.0,76.7,23.3,2133.1,1413.4
Clasif. CAF,2025-10-10,Gambia,Gabon,3.0,4.0,,,,,,,,,,,1560.8,1580.5
Clasif. UEFA,2025-10-10,Iceland,Ukraine,3.0,5.0,9.0,8.0,5.0,7.0,4.0,2.0,11.0,13.0,64.9,35.1,1610.9,1830.0
Clasif. CAF,2025-10-10,Seychelles,Ivory Coast,0.0,7.0,,,,,,,,,,,1015.4,1709.6
Clasif. UEFA,2025-10-10,Northern Ireland,Slovakia,2.0,0.0,11.0,7.0,4.0,2.0,6.0,4.0,14.0,12.0,37.8,62.2,1636.8,1764.7
Clasif. UEFA,2025-10-10,Sweden,Switzerland,0.0,2.0,7.0,17.0,0.0,8.0,4.0,9.0,13.0,10.0,40.5,59.5,1794.2,1926.6
Amistosos 2024-25,2025-10-10,Japan,Paraguay,2.0,2.0,,,,,,,,,,,1943.8,1919.9
Clasif. UEFA,2025-10-10,Kazakhstan,Liechtenstein,4.0,0.0,25.0,3.0,10.0,2.0,9.0,1.0,12.0,15.0,68.8,31.2,1460.4,943.8
Clasif. CAF,2025-10-10,Togo,DR Congo,0.0,1.0,,,,,,,,,,,1475.5,1692.3
Clasif. UEFA,2025-10-10,Kosovo,Slovenia,0.0,0.0,5.0,11.0,0.0,2.0,2.0,4.0,10.0,12.0,38.5,61.5,1709.1,1781.8
Amistosos 2024-25,2025-10-10,South Korea,Brazil,0.0,5.0,,,,,,,,,,,1903.4,2050.7
Clasif. UEFA,2025-10-10,Germany,Luxembourg,4.0,0.0,31.0,1.0,8.0,1.0,7.0,0.0,10.0,5.0,84.5,15.5,1946.4,1453.4
Clasif. CONCACAF,2025-10-10,Curaçao,Jamaica,2.0,0.0,,,,,,,,,,,1597.7,1718.7
Amistosos 2024-25,2025-10-10,Canada,Australia,0.0,1.0,,,,,,,,,,,1911.9,1916.9
Amistosos 2024-25,2025-10-10,Russia,Iran,2.0,1.0,,,,,,,,,,,1848.0,1895.9
Clasif. CAF,2025-10-10,South Sudan,Senegal,0.0,5.0,4.0,16.0,2.0,9.0,0.0,5.0,12.0,9.0,32.7,67.3,1276.6,1914.3
Clasif. CAF,2025-10-10,Zimbabwe,South Africa,0.0,0.0,,,,,,,,,,,1446.5,1678.7
Clasif. CAF,2025-10-10,Sudan,Mauritania,0.0,0.0,,,,,,,,,,,1502.1,1455.6
Amistosos 2024-25,2025-10-10,Chile,Peru,2.0,1.0,,,,,,,,,,,1768.6,1788.7
Clasif. CAF,2025-10-10,Sao Tome and Principe,Tunisia,0.0,6.0,8.0,16.0,4.0,9.0,3.0,7.0,14.0,20.0,30.8,69.2,1146.8,1751.9
Amistosos 2024-25,2025-10-10,Uruguay,Dominican Republic,1.0,0.0,,,,,,,,,,,1986.8,1497.8
Clasif. CONCACAF,2025-10-10,Nicaragua,Haiti,0.0,3.0,,,,,,,,,,,1523.9,1663.5
Clasif. CONCACAF,2025-10-10,Honduras,Costa Rica,0.0,0.0,,,,,,,,,,,1738.0,1796.6
Clasif. CONCACAF,2025-10-10,Suriname,Guatemala,1.0,1.0,,,,,,,,,,,1599.3,1659.9
Clasif. CAF,2025-10-10,Lesotho,Nigeria,1.0,2.0,,,,,,,,,,,1407.1,1699.4
Clasif. CAF,2025-10-10,Rwanda,Benin,0.0,1.0,,,,,,,,,,,1445.5,1563.2
Clasif. UEFA,2025-10-11,Portugal,Republic of Ireland,1.0,0.0,30.0,2.0,6.0,0.0,9.0,0.0,6.0,9.0,70.2,29.8,2109.1,1661.7
Clasif. UEFA,2025-10-11,Hungary,Armenia,2.0,0.0,13.0,8.0,4.0,2.0,10.0,1.0,9.0,10.0,66.7,33.3,1742.8,1448.7
Clasif. UEFA,2025-10-11,Latvia,Andorra,2.0,2.0,9.0,5.0,2.0,2.0,5.0,1.0,7.0,13.0,70.3,29.7,1338.5,1130.1
Clasif. UEFA,2025-10-11,Bulgaria,Turkey,1.0,6.0,4.0,18.0,2.0,8.0,5.0,8.0,11.0,4.0,22.2,77.8,1487.8,1898.4
Clasif. UEFA,2025-10-11,Serbia,Albania,0.0,1.0,15.0,5.0,6.0,3.0,4.0,2.0,19.0,14.0,54.7,45.3,1881.2,1683.2
Clasif. UEFA,2025-10-11,Norway,Israel,5.0,0.0,16.0,4.0,5.0,1.0,5.0,1.0,10.0,11.0,54.2,45.8,1936.1,1701.5
Clasif. UEFA,2025-10-11,Spain,Georgia,2.0,0.0,24.0,1.0,7.0,1.0,10.0,0.0,12.0,8.0,82.9,17.1,2247.9,1758.0
Clasif. UEFA,2025-10-11,Estonia,Italy,1.0,3.0,2.0,24.0,1.0,9.0,0.0,8.0,22.0,9.0,35.9,64.1,1413.3,1960.3
Amistosos 2024-25,2025-10-11,Grenada,Cuba,2.0,0.0,,,,,,,,,,,1312.8,1370.4
Amistosos 2024-25,2025-10-11,United States,Ecuador,1.0,1.0,,,,,,,,,,,1812.7,2017.0
Amistosos 2024-25,2025-10-11,Argentina,Venezuela,1.0,0.0,,,,,,,,,,,2182.4,1802.8
Clasif. CONCACAF,2025-10-11,El Salvador,Panama,0.0,1.0,,,,,,,,,,,1519.5,1865.1
Clasif. UEFA,2025-10-12,Netherlands,Finland,4.0,0.0,17.0,7.0,6.0,3.0,12.0,1.0,8.0,13.0,69.0,31.0,2020.9,1585.7
Clasif. UEFA,2025-10-12,Scotland,Belarus,2.0,1.0,12.0,22.0,6.0,3.0,7.0,6.0,10.0,14.0,55.1,44.9,1831.8,1524.0
Clasif. UEFA,2025-10-12,Croatia,Gibraltar,3.0,0.0,28.0,1.0,10.0,0.0,18.0,0.0,7.0,7.0,80.4,19.6,1988.3,1105.5
Clasif. UEFA,2025-10-12,Denmark,Greece,3.0,1.0,12.0,15.0,8.0,4.0,7.0,6.0,12.0,14.0,47.1,52.9,1973.3,1845.7
Clasif. UEFA,2025-10-12,Lithuania,Poland,0.0,2.0,7.0,12.0,1.0,6.0,4.0,8.0,21.0,13.0,48.3,51.7,1315.8,1766.5
Clasif. UEFA,2025-10-12,Romania,Austria,1.0,0.0,10.0,3.0,2.0,1.0,2.0,4.0,10.0,17.0,45.5,54.5,1716.2,1903.9
Amistosos 2024-25,2025-10-12,Mexico,Colombia,0.0,4.0,,,,,,,,,,,1979.8,2058.8
Clasif. CAF,2025-10-12,Zambia,Niger,0.0,1.0,,,,,,,,,,,1593.0,1498.8
Clasif. UEFA,2025-10-12,Faroe Islands,Czech Republic,2.0,1.0,6.0,14.0,3.0,1.0,1.0,7.0,10.0,13.0,36.9,63.1,1397.9,1824.9
Clasif. CAF,2025-10-12,Burkina Faso,Ethiopia,3.0,1.0,,,,,,,,,,,1655.4,1390.5
Clasif. CAF,2025-10-12,Djibouti,Sierra Leone,1.0,2.0,,,,,,,,,,,1080.4,1471.6
Clasif. CAF,2025-10-12,Egypt,Guinea-Bissau,1.0,0.0,,,,,,,,,,,1779.9,1357.2
Clasif. CAF,2025-10-12,Ghana,Comoros,1.0,0.0,,,,,,,,,,,1624.6,1495.1
Clasif. CAF,2025-10-12,Mali,Madagascar,4.0,1.0,,,,,,,,,,,1709.8,1490.2
Amistosos 2024-25,2025-10-12,Malta,Bosnia and Herzegovina,1.0,4.0,,,,,,,,,,,1306.3,1565.8
Clasif. UEFA,2025-10-12,San Marino,Cyprus,0.0,4.0,5.0,18.0,0.0,7.0,2.0,5.0,15.0,13.0,29.0,71.0,932.7,1370.4
Clasif. CAF,2025-10-12,Chad,Central African Republic,2.0,3.0,,,,,,,,,,,1262.4,1344.8
Clasif. UEFA,2025-10-13,Iceland,France,2.0,2.0,4.0,20.0,2.0,9.0,0.0,9.0,16.0,12.0,30.1,69.9,1590.8,2133.7
Clasif. UEFA,2025-10-13,North Macedonia,Kazakhstan,1.0,1.0,20.0,15.0,6.0,4.0,7.0,2.0,11.0,17.0,59.5,40.5,1699.4,1462.5
Clasif. UEFA,2025-10-13,Northern Ireland,Germany,0.0,1.0,12.0,11.0,3.0,2.0,4.0,5.0,18.0,14.0,32.5,67.5,1669.2,1948.8
Clasif. UEFA,2025-10-13,Slovakia,Luxembourg,2.0,0.0,13.0,7.0,3.0,2.0,5.0,4.0,19.0,16.0,44.7,55.3,1732.3,1451.0
Clasif. UEFA,2025-10-13,Ukraine,Azerbaijan,2.0,1.0,22.0,8.0,7.0,2.0,7.0,1.0,12.0,7.0,56.9,43.1,1850.1,1412.8
Clasif. CAF,2025-10-13,Tunisia,Namibia,3.0,0.0,14.0,16.0,4.0,5.0,5.0,6.0,24.0,18.0,52.3,47.7,1753.4,1456.6
Clasif. CAF,2025-10-13,Equatorial Guinea,Liberia,1.0,1.0,,,,,,,,,,,1507.8,1434.6
Clasif. UEFA,2025-10-13,Wales,Belgium,2.0,4.0,9.0,16.0,3.0,6.0,7.0,5.0,10.0,6.0,61.8,38.2,1785.1,1878.1
Clasif. UEFA,2025-10-13,Slovenia,Switzerland,0.0,0.0,4.0,11.0,0.0,3.0,3.0,4.0,10.0,5.0,34.7,65.3,1783.4,1953.8
Clasif. CAF,2025-10-13,Sao Tome and Principe,Malawi,1.0,0.0,,,,,,,,,,,1145.4,1484.7
Clasif. CAF,2025-10-13,Cameroon,Angola,0.0,0.0,,,,,,,,,,,1692.3,1586.2
Clasif. CAF,2025-10-13,Cape Verde,Eswatini,3.0,0.0,,,,,,,,,,,1658.3,1320.4
Clasif. CAF,2025-10-13,Lesotho,Zimbabwe,1.0,0.0,,,,,,,,,,,1400.8,1461.3
Clasif. CAF,2025-10-13,Mauritius,Libya,0.0,0.0,,,,,,,,,,,1194.9,1538.5
Clasif. CAF,2025-10-13,Eritrea,Tanzania,0.0,0.0,,,,,,,,,,,1195.8,1435.9
Amistosos 2024-25,2025-10-13,Uzbekistan,Uruguay,1.0,2.0,,,,,,,,,,,1825.3,1987.9
Amistosos 2024-25,2025-10-13,Montenegro,Liechtenstein,2.0,1.0,,,,,,,,,,,1494.8,941.7
Clasif. UEFA,2025-10-13,Sweden,Kosovo,0.0,1.0,13.0,7.0,4.0,3.0,12.0,0.0,16.0,10.0,67.4,32.6,1767.0,1707.5
Clasif. CAF,2025-10-13,South Sudan,Togo,0.0,0.0,,,,,,,,,,,1273.1,1462.0
Clasif. CONCACAF,2025-10-14,Honduras,Haiti,3.0,0.0,,,,,,,,,,,1735.6,1694.5
Clasif. CAF,2025-10-14,Guinea,Botswana,2.0,2.0,,,,,,,,,,,1612.2,1425.7
Clasif. CAF,2025-10-14,Nigeria,Benin,4.0,0.0,,,,,,,,,,,1705.6,1582.2
Clasif. CAF,2025-10-14,Somalia,Mozambique,0.0,1.0,,,,,,,,,,,1023.8,1518.2
Clasif. CAF,2025-10-14,South Africa,Rwanda,3.0,0.0,,,,,,,,,,,1663.8,1426.6
Clasif. CAF,2025-10-14,Morocco,Congo,1.0,0.0,18.0,1.0,5.0,0.0,10.0,0.0,9.0,17.0,77.0,23.0,1926.4,1329.2
Clasif. UEFA,2025-10-14,Italy,Israel,3.0,0.0,16.0,8.0,6.0,2.0,4.0,3.0,12.0,10.0,52.5,47.5,1964.6,1691.4
Amistosos 2024-25,2025-10-14,Iran,Tanzania,2.0,0.0,,,,,,,,,,,1887.4,1435.9
Clasif. UEFA,2025-10-14,Turkey,Georgia,4.0,1.0,10.0,12.0,6.0,3.0,7.0,6.0,14.0,16.0,45.1,54.9,1909.8,1756.0
Clasif. CAF,2025-10-14,Algeria,Uganda,2.0,1.0,18.0,9.0,6.0,3.0,7.0,0.0,16.0,19.0,68.9,31.1,1804.1,1555.6
Clasif. UEFA,2025-10-14,Latvia,England,0.0,5.0,6.0,24.0,1.0,7.0,2.0,9.0,11.0,5.0,28.3,71.7,1324.3,2089.9
Clasif. UEFA,2025-10-14,Portugal,Hungary,2.0,2.0,20.0,17.0,8.0,7.0,5.0,4.0,7.0,12.0,65.1,34.9,2110.7,1748.5
Amistosos 2024-25,2025-10-14,Norway,New Zealand,1.0,1.0,,,,,,,,,,,1946.3,1754.9
Clasif. CAF,2025-10-14,Seychelles,Gambia,0.0,7.0,,,,,,,,,,,1013.8,1542.0
Clasif. CONCACAF,2025-10-14,Costa Rica,Nicaragua,4.0,1.0,,,,,,,,,,,1799.0,1492.9
Clasif. CAF,2025-10-14,Senegal,Mauritania,4.0,0.0,15.0,10.0,7.0,1.0,2.0,3.0,16.0,13.0,60.4,39.6,1917.8,1458.3
Amistosos 2024-25,2025-10-14,Albania,Jordan,4.0,2.0,,,,,,,,,,,1717.1,1748.2
Clasif. UEFA,2025-10-14,Republic of Ireland,Armenia,1.0,0.0,17.0,4.0,6.0,1.0,6.0,0.0,12.0,6.0,48.9,51.1,1660.1,1443.1
Clasif. CONCACAF,2025-10-14,Curaçao,Trinidad and Tobago,1.0,1.0,,,,,,,,,,,1629.5,1577.2
Amistosos 2024-25,2025-10-14,Iran,Chile,0.0,0.0,,,,,,,,,,,1887.4,1776.3
Clasif. UEFA,2025-10-14,Estonia,Moldova,1.0,1.0,17.0,16.0,4.0,4.0,3.0,4.0,15.0,11.0,60.7,39.3,1409.0,1356.4
Clasif. CAF,2025-10-14,Gabon,Burundi,2.0,0.0,,,,,,,,,,,1599.4,1395.6
Amistosos 2024-25,2025-10-14,Russia,Bolivia,3.0,0.0,,,,,,,,,,,1856.6,1778.1
Clasif. UEFA,2025-10-14,Andorra,Serbia,1.0,3.0,4.0,21.0,2.0,4.0,0.0,10.0,11.0,13.0,28.4,71.6,1144.3,1847.3
Clasif. CAF,2025-10-14,DR Congo,Sudan,1.0,0.0,,,,,,,,,,,1705.9,1499.4
Amistosos 2024-25,2025-10-14,South Korea,Paraguay,2.0,0.0,,,,,,,,,,,1886.1,1925.1
Amistosos 2024-25,2025-10-14,Japan,Brazil,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.7,2068.0
Amistosos 2024-25,2025-10-14,Venezuela,Belize,0.0,0.0,,,,,,,,,,,1800.8,1266.3
Clasif. CAF,2025-10-14,Ivory Coast,Kenya,3.0,0.0,,,,,,,,,,,1711.2,1470.2
Clasif. UEFA,2025-10-14,Spain,Bulgaria,4.0,0.0,33.0,3.0,11.0,0.0,11.0,0.0,7.0,6.0,77.6,22.4,2249.9,1476.3
Clasif. CONCACAF,2025-10-15,El Salvador,Guatemala,0.0,1.0,,,,,,,,,,,1511.7,1662.2
Clasif. CONCACAF,2025-10-15,Panama,Suriname,1.0,1.0,,,,,,,,,,,1873.0,1597.0
Clasif. CONCACAF,2025-10-15,Jamaica,Bermuda,4.0,0.0,,,,,,,,,,,1686.9,1314.2
Amistosos 2024-25,2025-10-15,United States,Australia,2.0,1.0,,,,,,,,,,,1815.7,1929.6
Amistosos 2024-25,2025-10-15,Colombia,Canada,0.0,0.0,,,,,,,,,,,2073.4,1899.3
Amistosos 2024-25,2025-10-15,Puerto Rico,Argentina,0.0,6.0,,,,,,,,,,,1358.8,2184.4
Amistosos 2024-25,2025-10-15,Mexico,Ecuador,1.0,1.0,,,,,,,,,,,1965.2,2014.1
Amistosos 2024-25,2025-11-09,St. Martin,Anguilla,1.0,2.0,,,,,,,,,,,1302.8,862.8
Amistosos 2024-25,2025-11-12,Cuba,St. Lucia,3.0,0.0,,,,,,,,,,,1357.3,1247.0
Amistosos 2024-25,2025-11-12,St. Kitts and Nevis,Sint Maarten,0.0,0.0,,,,,,,,,,,1277.1,1283.4
Amistosos 2024-25,2025-11-12,Antigua and Barbuda,Aruba,0.0,0.0,,,,,,,,,,,1091.6,1152.9
Amistosos 2024-25,2025-11-12,Bahamas,Anguilla,1.0,2.0,,,,,,,,,,,1025.7,862.8
Amistosos 2024-25,2025-11-12,Dominica,St. Martin,1.0,2.0,,,,,,,,,,,1173.0,1302.8
Amistosos 2024-25,2025-11-12,Barbados,Bonaire,3.0,2.0,,,,,,,,,,,1147.8,1128.7
Amistosos 2024-25,2025-11-12,Russia,Peru,1.0,1.0,,,,,,,,,,,1865.8,1781.0
Amistosos 2024-25,2025-11-12,Tunisia,Mauritania,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.8,1455.4
Amistosos 2024-25,2025-11-13,Algeria,Zimbabwe,3.0,1.0,11.0,7.0,4.0,3.0,2.0,2.0,9.0,5.0,60.9,39.1,1808.8,1437.9
Amistosos 2024-25,2025-11-13,Bangladesh,Nepal,2.0,2.0,,,,,,,,,,,1106.1,1101.7
Clasif. CONCACAF,2025-11-13,Suriname,El Salvador,4.0,0.0,,,,,,,,,,,1612.9,1494.6
Amistosos 2024-25,2025-11-13,India,Bhutan,6.0,1.0,,,,,,,,,,,1266.7,872.5
Clasif. UEFA,2025-11-13,Azerbaijan,Iceland,0.0,2.0,7.0,17.0,1.0,6.0,8.0,4.0,17.0,9.0,38.4,61.6,1409.8,1607.9
Amistosos 2024-25,2025-11-13,Papua New Guinea,Solomon Islands,1.0,0.0,,,,,,,,,,,1430.3,1458.6
Amistosos 2024-25,2025-11-13,Dominican Republic,St. Vincent and the Grenadines,2.0,0.0,,,,,,,,,,,1496.6,1383.7
Amistosos 2024-25,2025-11-13,Cayman Islands,British Virgin Islands,1.0,2.0,,,,,,,,,,,1047.3,911.7
Amistosos 2024-25,2025-11-13,Czech Republic,San Marino,1.0,0.0,,,,,,,,,,,1790.2,923.3
Amistosos 2024-25,2025-11-13,Hong Kong,Cambodia,1.0,1.0,,,,,,,,,,,1370.0,1039.6
Amistosos 2024-25,2025-11-13,Lithuania,Israel,0.0,0.0,,,,,,,,,,,1308.8,1684.1
Clasif. CAF,2025-11-13,Nigeria,Gabon,4.0,1.0,,,,,,,,,,,1721.9,1608.3
Amistosos 2024-25,2025-11-13,Thailand,Singapore,3.0,2.0,,,,,,,,,,,1525.6,1268.0
Amistosos 2024-25,2025-11-13,Iran,Cape Verde,0.0,0.0,,,,,,,,,,,1889.5,1663.5
Clasif. UEFA,2025-11-13,Republic of Ireland,Portugal,2.0,0.0,14.0,27.0,3.0,5.0,5.0,10.0,5.0,6.0,22.7,77.3,1665.6,2093.3
Clasif. UEFA,2025-11-13,Norway,Estonia,4.0,1.0,18.0,6.0,7.0,3.0,8.0,0.0,9.0,17.0,68.0,32.0,1939.4,1400.8
Clasif. UEFA,2025-11-13,Armenia,Hungary,0.0,1.0,6.0,14.0,1.0,3.0,2.0,7.0,18.0,10.0,47.8,52.2,1437.5,1765.9
Clasif. CAF,2025-11-13,Cameroon,DR Congo,0.0,1.0,,,,,,,,,,,1681.7,1711.7
Clasif. UEFA,2025-11-13,Moldova,Italy,0.0,2.0,3.0,28.0,1.0,9.0,1.0,13.0,13.0,8.0,22.9,77.1,1364.7,1971.9
Clasif. UEFA,2025-11-13,Andorra,Albania,0.0,1.0,3.0,12.0,0.0,2.0,1.0,3.0,18.0,7.0,34.0,66.0,1142.5,1729.2
Clasif. UEFA,2025-11-13,England,Serbia,2.0,0.0,19.0,7.0,6.0,1.0,6.0,5.0,13.0,10.0,70.0,30.0,2091.6,1849.1
Clasif. UEFA,2025-11-13,France,Ukraine,4.0,0.0,25.0,1.0,10.0,0.0,7.0,0.0,9.0,10.0,70.6,29.4,2116.6,1853.1
Amistosos 2024-25,2025-11-13,North Macedonia,Latvia,0.0,0.0,,,,,,,,,,,1684.4,1322.6
Amistosos 2024-25,2025-11-14,Comoros,Namibia,1.0,0.0,,,,,,,,,,,1486.7,1450.1
Amistosos 2024-25,2025-11-14,Egypt,Uzbekistan,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.8,1819.7
Amistosos 2024-25,2025-11-14,Oman,Sudan,2.0,0.0,,,,,,,,,,,1605.1,1493.6
Amistosos 2024-25,2025-11-14,Angola,Argentina,0.0,2.0,,,,,,,,,,,1596.8,2184.8
Amistosos 2024-25,2025-11-14,Saudi Arabia,Ivory Coast,1.0,0.0,,,,,,,,,,,1707.3,1719.9
Amistosos 2024-25,2025-11-14,South Korea,Bolivia,2.0,0.0,,,,,,,,,,,1898.5,1768.9
Amistosos 2024-25,2025-11-14,Burkina Faso,Niger,3.0,2.0,,,,,,,,,,,1662.0,1528.9
Amistosos 2024-25,2025-11-14,Kenya,Equatorial Guinea,0.0,1.0,,,,,,,,,,,1461.6,1498.6
Amistosos 2024-25,2025-11-14,Kenya,Madagascar,0.0,0.0,,,,,,,,,,,1461.6,1480.6
Amistosos 2024-25,2025-11-14,Nigeria,Venezuela,0.0,0.0,,,,,,,,,,,1745.8,1800.8
